,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,track_name
10,2203579.0,1572324.4,1063652.4,-1.0,-1.0,-1.0,756280.25,511989.72,439143.44,-1.0,-1.0,156189.47,461627.22,-1.0,141345.06,1753540.0,176561.03,731070.2,-1.0,1964734.8,-1.0,204834.19,85300.305,2984847.8,1188434.6,6008625.5,1593814.1,1628202.9,-1.0,2269404.2,1945226.4,1424257.1,534625.25,13892.201,13355.8125,166060.98,290082.38,30165.164,456773.34,428416.9,-1.0,-1.0,68669.64,97256.8,320082.38,51917.082,36360.86,209492.48,150694.56,-1.0,5646.6006,66399.82,5666.162,101217.13,-1.0,-1.0,221585.02,164622.78,195757.25,-1.0,-1.0,-1.0,182123.22,-1.0,1713.7407,8619.68,20280.928,23.917528,2864.7112,3438.0527,460.1062,-1.0,1123.4043,11415.942,-1.0,-1.0,-1.0,441.7032,187.08054,2463.9216,-1.0,450.84888,458.59692,21700.8,8993.037,-1.0,539.74365,13.41734,-1.0,521.31104,-1.0,-1.0,11917.861,94.66859,766.1338,18891.383,1766.9165,1.9189371,-1.0,236.96245,4.3568354,11.049893,8.713786,-0.4786461,511.35944,574.096,273.7207,6.193975,-1.0,1258.6776,-1.0,1475.23,-1.0,-0.5553363,-1.0,10.715566,1.9673377,45.711086,-1.0,164.22357,2748.8928,4.3949227,1.029456,17.45919,1761.1447,31.930237,-1.0,-0.5562679,40.118908,269.36462,0.27783152,0.94871676,61.20191,-0.7745407,0.28373864,0.49366727,1.9821585,52.620937,63.454727,7.1588974,58.06277,-0.41948834,10.509987,0.71357244,-1.0,38.972023,4.314299,31.06199,6.84699,14.579014,45.365448,6.6881447,3.542183,-0.2540014,12.436126,10.163063,-0.98988277,4.8346,11.545964,37.847656,ES_Moonrise.mp3
11,1132715.2,1607755.4,2358548.5,548625.06,-1.0,-1.0,-1.0,416332.97,10497.639,520592.1,121200.37,-1.0,-1.0,-1.0,359242.97,1911263.8,48709.34,419885.9,-1.0,2315394.5,-1.0,155366.47,65442.105,4440081.0,1925357.6,6335618.0,2006545.0,1629442.8,-1.0,2571629.0,2516557.8,484972.9,862310.1,4650.206,6613.2407,363004.75,327960.28,-1.0,632294.0,536634.8,-1.0,-1.0,98968.914,56083.293,507205.06,62035.637,183163.28,396006.56,91698.125,-1.0,-1.0,45615.88,20103.576,115321.14,2510.8765,-1.0,154686.1,280023.88,277716.06,-1.0,-1.0,-1.0,426934.84,56129.785,955.42084,22860.99,31553.842,211.19695,919.81366,3864.4214,50.82292,-1.0,2261.5981,22845.83,-1.0,-1.0,-1.0,1488.2356,66.58979,2411.038,-1.0,3484.3367,232.51883,23891.734,12778.755,-1.0,6387.056,-1.0,-1.0,0.74823123,-1.0,-1.0,13144.656,145.63547,664.5664,31653.016,2343.3303,2.4643815,-1.0,1198.6808,-0.9629946,17.02255,89.17985,-0.5346235,722.0122,324.36734,229.0895,25.297232,-1.0,1437.757,-1.0,1747.1733,-1.0,-1.0,-1.0,39.063465,66.749275,112.40716,0.07986302,267.43082,3258.045,4.87706,175.99184,162.57796,2511.016,86.31078,10.067622,-0.875492,68.31305,326.09015,0.64670265,6.7454667,71.09969,6.2457237,0.3165695,0.62034905,43.140198,74.179306,89.54982,24.377281,45.26642,-0.051347066,13.755099,1.0885868,-0.99999624,78.45916,4.8425083,35.53011,29.96356,18.497162,42.784317,39.650448,4.9093823,0.42491555,28.048685,31.235937,-0.9177342,8.090078,15.117034,44.916546,ES_I Want You Always (Instrumental Version).mp3
12,1550178.4,1109986.9,3153470.5,489675.88,-1.0,72681.555,-1.0,859785.9,99282.83,559794.44,-1.0,-1.0,140341.03,-1.0,-1.0,2468847.0,27848.812,940733.5,-1.0,2232418.8,-1.0,-1.0,555251.06,5617245.0,2338349.5,8988370.0,1218708.9,2407749.5,-1.0,1855551.4,3109714.5,1173233.2,825032.75,11788.609,11475.99,351233.94,235511.22,-1.0,532843.56,516114.88,-1.0,-1.0,121692.27,60617.77,337638.0,76672.016,186082.86,228966.31,123594.42,-1.0,-1.0,38045.15,30969.268,123986.234,-1.0,-1.0,162486.0,166660.02,244327.52,-1.0,-1.0,-1.0,386335.9,63153.098,2317.9023,21748.33,24512.787,97.60613,1747.8759,3615.8699,-1.0,-1.0,739.6635,15198.807,-1.0,-1.0,-1.0,662.13806,17.8105,2292.9385,-1.0,4779.5366,491.65796,23109.33,9381.865,-1.0,2949.1423,-1.0,-1.0,710.5708,-0.5793188,-1.0,13918.927,165.47574,120.90197,23573.861,1796.322,0.7942207,-1.0,635.88354,-0.24782269,21.686518,40.69489,-0.9161129,696.31104,406.2268,298.15518,20.092735,-1.0,1329.7213,-1.0,1435.8527,-1.0,-1.0,-1.0,14.082798,29.864037,49.67259,-1.0,143.13705,2735.9104,4.8347616,66.84153,72.09009,1918.5444,71.5557,7.2320857,-0.1814472,49.320675,256.2119,0.41942888,3.078557,60.505924,1.9574027,0.38997436,0.72861683,25.376669,56.58206,69.333084,15.577401,56.47288,0.252325,15.940108,0.7322839,-0.9999981,52.644905,7.044286,30.179062,17.173279,17.167452,45.989697,22.109064,5.507816,0.1577068,19.505919,21.880398,-0.9676929,6.9351797,11.101996,43.189934,ES_Sunset Drive.mp3
13,1174658.5,909031.5,1949080.9,546459.1,-1.0,-1.0,-1.0,587121.5,-1.0,403541.56,-1.0,-1.0,46589.332,-1.0,615531.25,1035335.94,471294.34,293618.53,-1.0,2614045.2,-1.0,234748.5,33841.645,3632878.2,1754751.4,5779766.5,2347473.0,1676420.8,68634.5,1709702.2,2188465.0,1128273.6,710010.1,18202.793,-1.0,278199.44,271157.03,612.11145,465163.03,450448.16,-1.0,-1.0,123174.734,8668.585,403179.78,57968.656,92420.87,310298.34,78380.28,-1.0,-1.0,82240.39,11717.337,140099.5,-1.0,-1.0,157845.28,178030.42,175739.42,-1.0,-1.0,-1.0,294068.4,509.2768,1769.5808,16401.91,24284.104,19.491993,1604.0876,4296.6836,-1.0,26.888924,1095.2803,16612.053,-1.0,-1.0,-1.0,1570.3843,57.05578,2376.473,-1.0,3629.3184,510.63696,17984.416,11839.018,-1.0,1973.3219,-1.0,-1.0,705.0223,2.1444395,-1.0,10295.367,202.89667,423.9831,25211.941,1721.5792,0.22885825,-1.0,668.72614,0.41980848,8.985852,38.23536,-0.45979574,509.74567,257.3889,143.04448,4.292143,-1.0,891.65765,-1.0,1240.5436,-1.0,-1.0,-1.0,11.11453,13.713887,23.55832,-1.0,162.00317,2526.914,8.4007635,18.46208,65.23789,1803.0254,64.28314,-0.74067515,-0.92358893,47.063274,257.73407,0.3379685,1.728632,55.272396,1.107537,0.31462297,-0.004917334,17.847662,52.494274,66.03656,11.510832,44.167732,-0.10432195,13.676164,0.6954733,-0.9999997,48.92793,5.6213374,29.153183,15.1806755,15.818997,34.233604,17.6975,4.8734694,-0.012434414,17.681648,18.884861,-0.99411917,4.675636,11.2334385,30.112064,ES_Stimulant.mp3
14,1711179.5,1777258.1,927330.3,-1.0,-1.0,233357.47,1043267.44,516120.06,337948.06,-1.0,-1.0,189641.86,653657.4,-1.0,354739.6,1699924.6,317429.0,694999.5,-1.0,2415554.0,183761.02,-1.0,-1.0,3005149.2,1036556.25,5613738.0,1301876.6,1619291.5,-1.0,1652900.2,1544891.4,1433251.0,472482.9,9601.809,25084.277,139155.92,327816.62,7682.3696,363452.12,383393.0,-1.0,-1.0,59008.492,93800.55,245708.56,47219.332,101800.28,197091.11,162883.48,-1.0,13737.499,64762.59,14412.241,114588.25,-1.0,-1.0,188332.42,123184.68,167568.23,-1.0,34941.934,16020.972,154138.11,97.04159,1150.0897,8524.716,14111.509,106.47355,3110.7803,3170.6448,84.35602,3.94022,1262.1366,7747.82,-1.0,-1.0,-1.0,208.05666,105.774994,2031.6198,-1.0,848.3884,647.8305,17915.555,7209.9097,-1.0,1845.2354,-1.0,-1.0,829.60626,-1.0,-1.0,10409.22,23.158947,580.2165,14772.065,1286.3127,1.254728,-1.0,199.66843,8.827835,23.644865,13.250486,-0.9922665,349.86694,496.5698,268.78055,8.291493,-1.0,1183.7043,-0.9999844,1090.3464,-1.0,2.272529,-1.0,7.555078,7.2984,26.449215,-1.0,102.648796,2094.5396,2.4568071,4.7805986,35.422207,1339.1265,27.880774,-0.99982536,-0.6412016,35.06613,199.98119,0.25136706,2.684047,55.455067,-0.39686885,0.2815717,0.89529383,4.953175,44.212452,50.705303,10.842695,54.994278,0.47494376,12.958474,0.36229685,-1.0,36.01394,7.033613,25.541862,10.275225,14.309839,47.63556,10.428924,4.7101912,0.032039125,12.506678,11.346406,-0.98981917,6.270048,8.218196,40.419983,ES_In The Blue (Instrumental Version).mp3
15,1890851.4,1264898.5,949045.3,-1.0,-1.0,-1.0,343285.97,571859.9,335785.97,-1.0,-1.0,-1.0,2431.9646,-1.0,88340.01,1914816.6,-1.0,984231.7,-1.0,2527244.5,-1.0,163510.0,-1.0,3641296.5,1378729.9,6028625.0,2106431.0,1549030.2,-1.0,2458016.2,1924032.9,1426512.8,591305.06,5258.802,5671.2515,183601.05,263426.0,8850.027,516442.72,453770.4,-1.0,-1.0,80496.734,91946.18,331680.28,43998.223,70142.836,226872.84,161091.83,-1.0,344.3885,52246.74,7834.426,82354.03,-1.0,-1.0,211848.89,179195.5,219383.88,-1.0,-1.0,439.83133,211060.56,-1.0,1455.1476,11057.904,22666.12,51.54048,3127.324,3630.9758,55.470303,-1.0,1557.8488,13283.824,-1.0,-1.0,-1.0,1213.8435,17.542622,2406.7302,-1.0,1108.5944,438.35748,23523.596,8867.483,-1.0,1526.5398,-1.0,-1.0,783.26416,-1.0,-1.0,11807.431,39.597572,1089.9042,20108.812,1779.4056,5.2804546,-1.0,382.37958,2.1425064,4.1799946,24.68655,-0.9687459,543.7377,545.6504,364.9848,6.3381543,-1.0,1347.3809,-1.0,1556.7914,-1.0,-1.0,-1.0,17.885323,6.5128093,56.6937,-1.0,139.38647,2825.6372,0.79472125,8.026233,49.991005,1859.2134,32.707485,-1.0,-1.0,43.046738,270.02713,0.34117118,1.5212815,64.44495,-0.023596669,0.37555107,0.64259946,8.173224,54.86519,66.14202,9.657591,60.298805,-0.13219865,13.574124,0.78289104,-0.9999988,43.583466,5.816527,31.785538,9.302797,16.340794,48.49417,10.1133795,4.4579587,-0.17765199,14.718441,13.52224,-0.9901799,5.6643767,11.623208,42.65785,ES_Gotta Live Now.mp3
16,1816198.4,1261498.4,1016328.0,17735.914,-1.0,335328.47,46547.797,287190.16,335626.28,7011.898,-1.0,-1.0,-1.0,-1.0,71508.47,1860401.2,36240.14,789478.06,-1.0,2588775.5,-1.0,-1.0,18260.805,3150581.0,1055824.2,5364941.0,2421484.8,1432254.5,-1.0,2085989.4,2053085.1,1808213.4,515166.2,5756.916,6750.079,148769.23,189854.88,11659.858,475909.2,425132.2,-1.0,-1.0,61590.79,101815.9,277515.16,44548.637,69387.06,192007.33,157997.84,-1.0,287.0825,48561.277,3972.931,67266.086,-1.0,-1.0,216256.94,145348.67,238416.83,-1.0,782.5746,-1.0,170251.84,-1.0,663.9797,9140.803,19949.76,13.776906,3300.897,3015.9568,-1.0,10.506852,1049.4955,12040.609,-1.0,-1.0,-1.0,867.2005,102.007835,1981.7863,-1.0,435.1732,172.43507,24054.914,7309.754,21.353468,1425.7638,-1.0,-1.0,800.93353,3.6199708,-1.0,11880.971,22.603266,1134.0017,18914.9,1665.5359,-0.2672316,-1.0,325.79022,2.4156382,3.7971044,24.239773,-0.7594569,535.1331,556.846,371.09842,4.989917,-1.0,1255.5038,-1.0,1563.969,-1.0,-1.0,-1.0,4.013862,1.9549131,26.429789,-1.0,93.69851,2756.228,2.0786963,0.017109368,13.168358,1849.2169,30.033669,-1.0,-0.9408483,44.371693,267.00833,0.3686971,1.4633164,66.94401,-0.6274865,0.43043998,0.7610795,6.4711905,55.360237,65.89864,10.199162,61.463696,-0.2881854,15.508008,0.79922533,-0.9999999,45.992695,6.7242246,32.150124,11.937311,17.274456,50.972576,12.4977255,5.2123833,-0.11161669,15.547925,14.46006,-0.98988783,6.4104214,11.460526,44.78113,ES_Outbreak.mp3
17,2710398.0,2302088.8,1851873.5,280471.06,-1.0,188167.48,-1.0,606651.44,746347.7,285679.16,-1.0,-1.0,23131.297,-1.0,997476.8,1777343.1,32131.377,440788.5,-1.0,3458344.5,-1.0,249520.02,979.96295,3461143.8,1473113.2,7181683.0,1927741.2,1969163.0,-1.0,2224641.8,2516450.5,2184726.8,704096.0,7754.479,9041.709,276238.97,282091.97,8477.103,515482.7,525176.25,-1.0,-1.0,95742.81,66849.24,412881.3,63425.797,64979.02,306712.2,205741.31,-1.0,14779.114,107288.32,27100.812,91546.39,-1.0,-1.0,231424.98,170414.5,183049.6,-1.0,26670.492,3064.3298,286382.38,692.68475,2053.0913,14544.54,26148.08,2.0677764,2854.3882,5778.8706,107.27543,-1.0,2299.3428,12600.888,-1.0,-1.0,-1.0,2561.5867,70.09747,2968.0754,-1.0,1872.664,461.2146,22255.86,10085.65,-1.0,1114.8041,-1.0,-1.0,1459.2273,30.267017,-1.0,13288.356,91.972664,2455.3862,24659.172,1796.096,5.0228224,-1.0,445.61002,36.56005,2.1221566,38.066353,-0.38047525,689.6934,472.77597,316.3657,9.554868,-1.0,1180.1769,-1.0,1472.4823,-1.0,1.3356699,-1.0,23.656338,15.161786,52.917797,-0.40908846,188.96706,2796.6455,6.709258,17.004473,47.65727,1839.859,58.75856,0.56161743,-0.2847316,42.884007,266.98694,0.33230767,2.0933049,62.09047,0.29855856,0.33329424,0.712777,10.301796,53.629807,65.08163,10.372892,56.80239,0.16704148,12.937384,0.742209,-0.9999995,44.233547,5.8521285,30.978786,11.024256,15.703292,43.944107,12.661627,4.32197,-0.10918799,14.554747,13.82815,-0.9876276,5.9015226,11.477762,40.34408,ES_Keep On Missing You.mp3
18,2381538.8,2216369.2,1947054.5,666994.7,-1.0,-1.0,-1.0,657268.7,299042.94,333303.84,-1.0,-1.0,124193.18,-1.0,656831.06,1845761.1,286358.72,709941.06,-1.0,3308101.5,-1.0,500892.84,39537.91,3798911.8,1687291.5,6987701.0,2681600.8,1673661.4,-1.0,1916269.1,2343593.2,1591133.0,778999.8,13665.711,9795.734,288661.7,281290.03,2149.8452,597902.7,565547.94,-1.0,-1.0,104089.53,61198.8,488081.6,50809.695,74199.4,379937.84,150402.0,-1.0,9383.584,103228.9,7375.5845,107970.2,-1.0,-1.0,236733.69,212349.95,225706.6,-1.0,18853.74,-1.0,318305.66,-1.0,1612.7999,16350.814,30798.863,45.47089,2148.5713,6139.649,162.97319,-1.0,1945.2029,19466.088,-1.0,-1.0,-1.0,2380.5112,83.17684,2634.1665,-1.0,2378.6174,192.99379,26139.934,12787.949,-1.0,2699.1597,7.36862,-1.0,979.15485,-1.0,-1.0,14221.915,63.752808,1688.5796,31178.613,2207.798,8.276216,-1.0,736.7016,29.140501,8.184327,55.51668,1.7182904,865.1615,520.49805,402.52182,17.069017,-1.0,1270.1705,-0.49342078,1846.1086,-0.78838366,1.235061,-1.0,27.684958,14.942417,52.437195,-0.78502846,240.93715,3350.335,7.3521504,49.813408,125.85422,2326.769,98.30072,2.6672685,-0.3531722,52.741333,320.55417,0.43629462,2.0829196,68.67121,1.6973484,0.30869824,0.40629554,21.16414,62.82014,78.463036,13.910968,55.221054,-0.28112143,12.293832,0.9797079,-0.9999993,53.037766,4.3539114,35.17816,12.897233,16.6607,42.634075,17.327103,4.056728,-0.1282545,18.557451,18.81335,-0.9845582,5.6332746,14.08264,42.588993,ES_Fiesta.mp3
19,2800967.2,1687801.1,1271388.0,-1.0,-1.0,104445.836,607927.7,333888.84,907561.94,23216.074,-1.0,-1.0,468847.75,-1.0,989406.5,2284308.2,269608.0,1378981.9,-1.0,4006753.5,-1.0,96666.93,16426.479,2738612.8,822724.56,6170645.0,2009525.1,1566192.5,94265.26,2557314.0,2471086.8,2330672.2,571524.25,3723.6123,35488.37,200687.83,325321.3,30552.691,508828.2,533379.1,-1.0,-1.0,96993.164,133084.17,381278.34,55625.25,69453.89,252740.72,230293.52,-1.0,7929.356,113552.87,10443.236,92289.26,-1.0,-1.0,253241.27,142982.39,173993.52,-1.0,30070.773,10284.694,188403.25,4591.492,1207.8566,7803.57,20968.045,8.300152,4028.6199,8529.252,136.21675,-1.0,944.2677,9516.187,-1.0,6.547358,-1.0,1612.095,57.488724,4065.938,-1.0,675.3548,652.73883,23244.982,8217.476,-1.0,733.1782,39.847588,-1.0,1353.4547,0.87294465,-1.0,12858.855,85.53783,4545.9795,21128.443,1690.545,1.4466789,-1.0,300.88004,79.0384,12.341112,27.41545,-0.2379894,611.5782,761.27997,420.6152,3.6439579,-1.0,1533.4536,0.38956174,1548.673,-1.0,7.611926,-1.0,34.47256,16.313126,73.58604,-1.0,209.08447,2698.1707,23.20307,42.217003,103.80809,1802.4266,31.327421,-0.75888664,1.1783509,44.734913,248.22176,0.4046348,4.429205,67.24363,1.5347852,0.39421812,1.3893328,13.2979765,55.65499,63.832,16.139706,64.71278,0.9663352,14.565554,0.68313754,-0.9999999,45.66063,7.7645288,30.743736,12.997615,16.86833,57.39059,16.300762,4.9260883,0.12047433,16.439878,16.138136,-0.9898403,8.063859,10.454776,50.1224,ES_Suburban Electro Dreams 1.mp3
20,2413957.0,2712996.0,1936709.8,-1.0,-1.0,69297.37,594498.94,580378.4,386314.56,-1.0,-1.0,-1.0,164815.5,-1.0,556812.1,2429170.5,241841.2,782249.2,-1.0,2859871.2,-1.0,53284.36,-1.0,3756169.0,1440317.9,7619140.5,2776626.2,1917944.9,-1.0,1891103.5,3169597.0,1822004.5,766414.2,14600.457,18543.732,274404.88,358533.06,7832.516,546678.06,550965.06,-1.0,-1.0,113894.5,75947.82,426090.62,60052.43,119454.89,290207.88,196729.1,-1.0,2675.979,89717.74,25519.629,117007.32,-1.0,-1.0,245923.7,177073.72,248828.44,-1.0,8978.073,-1.0,280710.84,-1.0,1912.3938,16600.084,26926.062,33.471527,3158.7542,5117.78,415.45276,-1.0,2583.1199,14303.474,-1.0,-1.0,-1.0,2666.2888,49.166035,2631.5354,-1.0,2973.4746,300.43396,25851.463,12081.032,-1.0,2347.2273,-1.0,-1.0,1309.433,-1.0,-1.0,13702.385,16.202774,1051.2006,26422.818,1909.9353,5.79978,-1.0,545.47,13.647719,24.533255,33.635376,8.510145,660.9441,488.06543,397.45465,14.1071825,-1.0,1441.4703,-1.0,1600.3931,1.5000503,-1.0,-1.0,25.111645,13.84349,68.2329,-0.24495155,192.27919,3118.4507,13.371937,28.194473,93.454796,2062.4915,45.237194,-0.6513627,1.7560925,49.832565,288.2889,0.40738,2.2996757,67.29329,1.0373576,0.44677982,0.74685186,16.328632,59.807163,71.99589,12.164647,63.040173,-0.1130314,15.381611,0.9161143,-0.99999577,49.71917,6.4800773,33.908375,12.583003,17.859997,55.415985,14.852568,5.0599103,-0.064604074,17.935747,17.742556,-0.97998405,6.5248857,12.435656,45.744694,ES_GridWorld.mp3
21,1605799.6,1121339.9,1790723.6,-1.0,-1.0,116333.28,454321.7,1139416.8,619505.4,-1.0,-1.0,462641.7,359431.97,80261.67,198963.92,1522689.9,-1.0,831918.0,-1.0,2600589.2,-1.0,-1.0,338290.12,4248146.0,1451347.9,7416752.0,834455.7,1755631.9,-1.0,1853191.5,1651849.9,1296212.8,583522.75,9465.189,5229.59,210226.64,241000.34,6715.692,418144.8,394953.34,-1.0,-1.0,85934.05,96990.1,260278.39,47857.22,116731.016,177367.62,158101.38,-1.0,3574.156,38587.766,20025.064,93312.43,-1.0,-1.0,189673.66,129131.46,175934.69,-1.0,356.83508,3717.5864,239478.08,19546.488,1107.676,11305.133,17441.598,29.208847,2711.9504,3392.3513,37.19142,-1.0,1692.3386,9064.98,-1.0,-1.0,-1.0,573.4477,23.16032,2083.458,-1.0,2100.3677,512.1793,19190.812,6099.8174,-1.0,1444.8698,-1.0,-1.0,562.22424,-1.0,-1.0,11114.56,118.240974,774.32465,16684.049,1438.8735,0.19225165,-1.0,325.4798,4.4678187,10.514169,26.520145,-0.85288376,463.99445,484.4099,276.31775,6.022488,-1.0,1255.4512,-1.0,1157.2407,-1.0,-0.6349586,-1.0,14.485585,22.599571,43.079227,-1.0,129.5513,2219.4985,0.50533426,24.65864,53.31373,1479.5173,40.646908,-0.5140455,-0.905388,39.114048,211.7951,0.2901195,3.7442536,55.42351,0.844394,0.35473755,1.0565634,11.039756,46.921814,54.964325,12.401824,55.83924,0.8899984,15.0417595,0.4870921,-0.9999999,40.593784,8.051617,26.623756,13.372862,15.56878,46.394287,15.000323,5.3242745,0.12588236,14.531982,14.643194,-0.9776298,7.1607137,8.876102,39.189007,ES_I'll Never Die (Instrumental Version).mp3
22,1858384.9,1908380.6,1383020.1,405590.03,-1.0,-1.0,-1.0,643533.0,343829.78,315129.88,-1.0,64819.758,-1.0,-1.0,818533.5,2310122.8,615903.06,556861.75,-1.0,2957630.5,-1.0,357338.56,-1.0,3815193.8,1488717.8,6806292.0,2481355.5,1411364.1,-1.0,2244013.5,3300717.8,2182004.0,765101.0,3994.3508,14806.399,272350.78,305713.34,11668.551,580060.94,542335.8,-1.0,-1.0,133157.53,76383.2,441423.38,45447.02,87601.09,287785.66,165731.16,-1.0,4862.7383,72896.27,35170.523,88590.33,-1.0,-1.0,228930.08,197780.14,252011.11,-1.0,-1.0,3550.6426,263068.4,-1.0,1353.7498,14891.968,28192.297,94.34906,1935.727,4137.555,444.08313,-1.0,2582.4744,16466.822,-1.0,3.026237,-1.0,3349.7026,61.200146,2270.8508,-1.0,2650.0342,180.18484,23989.256,11713.267,58.20905,1783.5027,-1.0,-1.0,1061.8556,1.5973598,-1.0,15051.916,101.48605,2111.5693,25653.781,2021.11,3.32318,-1.0,567.8258,4.873154,6.7054057,31.520973,1.847406,696.8048,485.12244,340.97263,10.535818,-1.0,1151.8893,-1.0,1593.7108,-1.0,-1.0,-1.0,16.835901,14.533434,81.86104,0.31184566,180.37973,3009.9922,2.6698465,24.426191,59.29315,2069.1777,70.52482,16.190723,-0.66436064,47.148724,296.56097,0.36227465,1.7099794,63.042,0.42112216,0.35431504,0.5014455,11.174585,58.007072,71.84678,9.415536,55.92724,-0.3882196,12.648427,0.90362585,-0.9999858,48.717827,5.174977,33.120564,11.872941,16.07014,43.040405,13.929238,4.1031895,-0.1654878,15.800803,15.690609,-0.98429424,5.3217907,12.91255,37.859585,ES_Hellish.mp3
23,1725944.6,1341692.1,1345100.0,367726.88,-1.0,-1.0,-1.0,351737.3,194170.2,342792.0,-1.0,-1.0,-1.0,-1.0,500864.66,1165461.9,954895.44,545076.75,-1.0,2618724.8,-1.0,424666.62,119956.91,3279746.0,1426329.8,6119310.5,2399718.8,1870858.8,-1.0,2042649.4,2198121.8,1411732.6,753271.2,10141.945,8233.634,254318.38,322878.47,16404.371,506481.16,514807.62,-1.0,-1.0,105051.45,30724.168,429900.44,31491.17,73954.484,319317.88,89700.31,-1.0,-1.0,59688.95,20448.809,90568.54,-1.0,-1.0,196971.8,201568.25,203240.83,-1.0,-1.0,-1.0,266033.84,6094.915,2055.5203,16069.802,28326.994,28.45354,1560.5087,3095.4507,292.52512,20.997131,1968.444,17764.53,-1.0,-1.0,-1.0,3622.6062,-1.0,2216.4077,-1.0,2162.7012,71.977165,22237.701,14187.301,-1.0,2220.7812,-1.0,-1.0,675.2558,-1.0,-1.0,12151.367,51.233902,1117.785,27879.62,2084.441,1.420321,-1.0,618.4011,7.0327334,12.318098,36.739193,-0.93635315,751.1396,361.0162,221.96439,7.449239,-1.0,911.1817,-0.8977333,1604.19,-1.0,-1.0,-1.0,10.506338,6.2982163,42.865845,-0.1695141,174.75015,3131.182,1.2005955,11.792327,59.83267,2152.7622,56.94193,0.65570784,-0.95272315,48.983955,317.75412,0.3492126,0.7755846,62.019554,0.7027863,0.26112035,-0.10908817,14.247241,58.35818,74.85652,9.962541,46.62788,-0.60710555,11.423038,0.942823,-0.9999999,48.814144,3.694492,33.69385,11.226875,15.082238,32.510002,13.480738,3.6960044,-0.279194,16.077791,15.555358,-0.9881066,3.8911905,13.990779,32.435356,ES_Sunday.mp3
24,2327715.8,1942902.0,2183015.5,-1.0,-1.0,-1.0,855767.1,772305.9,238274.45,-1.0,-1.0,-1.0,-1.0,-1.0,461412.1,1588850.8,316960.16,164564.23,-1.0,2317582.2,-1.0,205979.52,40153.72,3765269.0,1338929.4,7162420.0,1596356.8,1468887.8,-1.0,2114865.8,2491243.2,591820.25,679965.1,18974.613,10884.518,259085.34,321132.12,11153.357,540266.4,474377.97,-1.0,-1.0,69582.55,83900.41,393844.97,43981.633,170173.36,292958.3,152182.39,-1.0,-1.0,61696.547,43752.348,135754.9,-1.0,-1.0,217103.58,200609.97,216830.62,-1.0,-1.0,-1.0,311865.97,5617.2285,1256.3132,14623.6875,22906.352,-1.0,1647.1376,3710.0684,-1.0,10.419155,2545.6765,16135.741,-1.0,-1.0,-1.0,952.4817,41.0583,2244.139,-1.0,2319.4783,348.0491,23174.307,10400.423,-1.0,1340.0975,-1.0,-1.0,895.01715,-1.0,-1.0,13777.314,32.06609,201.92607,26168.3,1827.359,7.9120016,-1.0,756.84326,6.3586435,17.784254,24.262768,-0.56264156,684.70935,466.58496,364.31766,3.552804,-1.0,1366.9652,-1.0,1533.9617,-1.0,-1.0,-1.0,39.966328,19.963272,44.7448,-0.12801345,185.45438,2949.124,2.263758,22.860828,116.46457,2044.3015,86.30139,5.316865,0.09529592,53.45563,273.36276,0.46229485,3.3928778,65.3905,3.0845814,0.402109,0.77369624,29.179678,60.2077,73.46595,17.553537,56.50159,0.16153191,16.005089,0.8310054,-0.9999999,56.56153,6.807401,31.727455,18.28374,17.95343,46.53055,23.713451,5.586121,0.15181802,21.431623,23.77299,-0.9864465,7.170382,12.103255,45.326214,ES_Turbulencia.mp3
